time_period,cart_session_id,clicked_to_another_page,placed_order,items_purchased,price_usd
"B. Post_Cross_Sell",138289,1,1,1,49.99
"B. Post_Cross_Sell",138298,0,0,NULL,NULL
"B. Post_Cross_Sell",138299,0,0,NULL,NULL
"B. Post_Cross_Sell",138300,0,0,NULL,NULL
"B. Post_Cross_Sell",138301,0,0,NULL,NULL
"B. Post_Cross_Sell",138302,0,0,NULL,NULL
"B. Post_Cross_Sell",138309,1,0,NULL,NULL
"B. Post_Cross_Sell",138311,1,1,1,59.99
"B. Post_Cross_Sell",138314,1,1,1,49.99
"B. Post_Cross_Sell",138316,1,0,NULL,NULL
"B. Post_Cross_Sell",138319,1,0,NULL,NULL
"B. Post_Cross_Sell",138329,0,0,NULL,NULL
"B. Post_Cross_Sell",138336,1,0,NULL,NULL
"B. Post_Cross_Sell",138337,0,0,NULL,NULL
"B. Post_Cross_Sell",138339,1,1,1,49.99
"B. Post_Cross_Sell",138347,1,1,1,49.99
"B. Post_Cross_Sell",138359,1,1,1,49.99
"B. Post_Cross_Sell",138361,0,0,NULL,NULL
"B. Post_Cross_Sell",138369,1,1,1,59.99
"B. Post_Cross_Sell",138372,1,0,NULL,NULL
"B. Post_Cross_Sell",138375,1,0,NULL,NULL
"B. Post_Cross_Sell",138378,1,0,NULL,NULL
"B. Post_Cross_Sell",138379,1,1,1,59.99
"B. Post_Cross_Sell",138380,1,0,NULL,NULL
"B. Post_Cross_Sell",138386,1,1,1,49.99
"B. Post_Cross_Sell",138393,0,0,NULL,NULL
"B. Post_Cross_Sell",138398,1,0,NULL,NULL
"B. Post_Cross_Sell",138400,1,1,1,49.99
"B. Post_Cross_Sell",138407,1,1,1,49.99
"B. Post_Cross_Sell",138413,0,0,NULL,NULL
"B. Post_Cross_Sell",138415,1,0,NULL,NULL
"B. Post_Cross_Sell",138417,1,1,1,49.99
"B. Post_Cross_Sell",138420,1,0,NULL,NULL
"B. Post_Cross_Sell",138424,1,1,1,49.99
"B. Post_Cross_Sell",138425,1,0,NULL,NULL
"B. Post_Cross_Sell",138431,1,0,NULL,NULL
"B. Post_Cross_Sell",138438,1,0,NULL,NULL
"B. Post_Cross_Sell",138442,0,0,NULL,NULL
"B. Post_Cross_Sell",138451,0,0,NULL,NULL
"B. Post_Cross_Sell",138453,1,1,1,49.99
"B. Post_Cross_Sell",138456,0,0,NULL,NULL
"B. Post_Cross_Sell",138458,1,1,1,59.99
"B. Post_Cross_Sell",138461,1,1,1,49.99
"B. Post_Cross_Sell",138468,1,1,1,49.99
"B. Post_Cross_Sell",138469,0,0,NULL,NULL
"B. Post_Cross_Sell",138512,0,0,NULL,NULL
"B. Post_Cross_Sell",138513,1,1,1,49.99
"B. Post_Cross_Sell",138514,1,0,NULL,NULL
"B. Post_Cross_Sell",138515,1,0,NULL,NULL
"B. Post_Cross_Sell",138516,1,1,1,49.99
"B. Post_Cross_Sell",138519,1,0,NULL,NULL
"B. Post_Cross_Sell",138523,1,1,1,49.99
"B. Post_Cross_Sell",138528,1,0,NULL,NULL
"B. Post_Cross_Sell",138529,1,1,1,49.99
"B. Post_Cross_Sell",138534,1,0,NULL,NULL
"B. Post_Cross_Sell",138542,1,1,1,49.99
"B. Post_Cross_Sell",138553,1,0,NULL,NULL
"B. Post_Cross_Sell",138558,1,1,1,49.99
"B. Post_Cross_Sell",138559,1,1,1,49.99
"B. Post_Cross_Sell",138567,1,1,1,49.99
"B. Post_Cross_Sell",138574,0,0,NULL,NULL
"B. Post_Cross_Sell",138575,1,1,1,49.99
"B. Post_Cross_Sell",138584,1,1,1,49.99
"B. Post_Cross_Sell",138588,1,0,NULL,NULL
"B. Post_Cross_Sell",138589,1,1,1,49.99
"B. Post_Cross_Sell",138593,0,0,NULL,NULL
"B. Post_Cross_Sell",138599,0,0,NULL,NULL
"B. Post_Cross_Sell",138602,0,0,NULL,NULL
"B. Post_Cross_Sell",138609,1,0,NULL,NULL
"B. Post_Cross_Sell",138613,1,0,NULL,NULL
"B. Post_Cross_Sell",138614,1,0,NULL,NULL
"B. Post_Cross_Sell",138618,1,0,NULL,NULL
"B. Post_Cross_Sell",138620,0,0,NULL,NULL
"B. Post_Cross_Sell",138631,0,0,NULL,NULL
"B. Post_Cross_Sell",138632,1,1,1,49.99
"B. Post_Cross_Sell",138635,0,0,NULL,NULL
"B. Post_Cross_Sell",138642,1,1,1,49.99
"B. Post_Cross_Sell",138644,1,0,NULL,NULL
"B. Post_Cross_Sell",138654,1,0,NULL,NULL
"B. Post_Cross_Sell",138657,1,1,1,49.99
"B. Post_Cross_Sell",138665,0,0,NULL,NULL
"B. Post_Cross_Sell",138673,1,1,1,49.99
"B. Post_Cross_Sell",138678,1,0,NULL,NULL
"B. Post_Cross_Sell",138680,0,0,NULL,NULL
"B. Post_Cross_Sell",138685,0,0,NULL,NULL
"B. Post_Cross_Sell",138689,1,0,NULL,NULL
"B. Post_Cross_Sell",138690,1,1,1,49.99
"B. Post_Cross_Sell",138704,1,1,1,49.99
"B. Post_Cross_Sell",138707,0,0,NULL,NULL
"B. Post_Cross_Sell",138709,1,0,NULL,NULL
"B. Post_Cross_Sell",138719,1,0,NULL,NULL
"B. Post_Cross_Sell",138727,1,0,NULL,NULL
"B. Post_Cross_Sell",138729,1,0,NULL,NULL
"B. Post_Cross_Sell",138730,1,1,2,109.98
"B. Post_Cross_Sell",138734,1,0,NULL,NULL
"B. Post_Cross_Sell",138745,0,0,NULL,NULL
"B. Post_Cross_Sell",138749,1,1,1,49.99
"B. Post_Cross_Sell",138751,1,0,NULL,NULL
"B. Post_Cross_Sell",138754,1,0,NULL,NULL
"B. Post_Cross_Sell",138757,1,0,NULL,NULL
"B. Post_Cross_Sell",138761,0,0,NULL,NULL
"B. Post_Cross_Sell",138774,0,0,NULL,NULL
"B. Post_Cross_Sell",138782,1,1,1,49.99
"B. Post_Cross_Sell",138783,1,1,1,49.99
"B. Post_Cross_Sell",138787,1,1,1,49.99
"B. Post_Cross_Sell",138790,1,1,1,49.99
"B. Post_Cross_Sell",138797,0,0,NULL,NULL
"B. Post_Cross_Sell",138799,1,0,NULL,NULL
"B. Post_Cross_Sell",138801,1,0,NULL,NULL
"B. Post_Cross_Sell",138804,1,1,1,49.99
"B. Post_Cross_Sell",138809,0,0,NULL,NULL
"B. Post_Cross_Sell",138811,1,0,NULL,NULL
"B. Post_Cross_Sell",138812,1,1,1,49.99
"B. Post_Cross_Sell",138813,1,1,1,49.99
"B. Post_Cross_Sell",138827,1,1,1,49.99
"B. Post_Cross_Sell",138838,1,1,1,49.99
"B. Post_Cross_Sell",138839,1,1,1,49.99
"B. Post_Cross_Sell",138840,1,0,NULL,NULL
"B. Post_Cross_Sell",138846,1,1,1,49.99
"B. Post_Cross_Sell",138853,0,0,NULL,NULL
"B. Post_Cross_Sell",138857,1,0,NULL,NULL
"B. Post_Cross_Sell",138871,1,1,1,49.99
"B. Post_Cross_Sell",138876,1,1,1,49.99
"B. Post_Cross_Sell",138877,1,1,1,49.99
"B. Post_Cross_Sell",138878,1,0,NULL,NULL
"B. Post_Cross_Sell",138897,1,1,2,109.98
"B. Post_Cross_Sell",138904,1,1,1,59.99
"B. Post_Cross_Sell",138906,1,0,NULL,NULL
"B. Post_Cross_Sell",138911,1,0,NULL,NULL
"B. Post_Cross_Sell",138920,1,1,1,59.99
"B. Post_Cross_Sell",138921,1,0,NULL,NULL
"B. Post_Cross_Sell",138923,1,1,1,59.99
"B. Post_Cross_Sell",138924,1,1,1,49.99
"B. Post_Cross_Sell",138928,0,0,NULL,NULL
"B. Post_Cross_Sell",138935,1,1,1,49.99
"B. Post_Cross_Sell",138939,1,0,NULL,NULL
"B. Post_Cross_Sell",138944,0,0,NULL,NULL
"B. Post_Cross_Sell",138952,1,1,1,49.99
"B. Post_Cross_Sell",138959,0,0,NULL,NULL
"B. Post_Cross_Sell",138961,1,0,NULL,NULL
"B. Post_Cross_Sell",138962,0,0,NULL,NULL
"B. Post_Cross_Sell",138970,1,1,1,49.99
"B. Post_Cross_Sell",138971,1,0,NULL,NULL
"B. Post_Cross_Sell",138972,1,0,NULL,NULL
"B. Post_Cross_Sell",138986,0,0,NULL,NULL
"B. Post_Cross_Sell",138989,1,0,NULL,NULL
"B. Post_Cross_Sell",138994,1,0,NULL,NULL
"B. Post_Cross_Sell",139000,0,0,NULL,NULL
"B. Post_Cross_Sell",139001,1,1,1,49.99
"B. Post_Cross_Sell",139005,1,1,1,59.99
"B. Post_Cross_Sell",139007,1,0,NULL,NULL
"B. Post_Cross_Sell",139011,0,0,NULL,NULL
"B. Post_Cross_Sell",139015,1,0,NULL,NULL
"B. Post_Cross_Sell",139026,1,0,NULL,NULL
"B. Post_Cross_Sell",139033,0,0,NULL,NULL
"B. Post_Cross_Sell",139049,1,1,1,49.99
"B. Post_Cross_Sell",139059,1,1,1,49.99
"B. Post_Cross_Sell",139062,0,0,NULL,NULL
"B. Post_Cross_Sell",139066,1,1,1,49.99
"B. Post_Cross_Sell",139074,0,0,NULL,NULL
"B. Post_Cross_Sell",139083,1,0,NULL,NULL
"B. Post_Cross_Sell",139092,1,1,1,49.99
"B. Post_Cross_Sell",139094,1,1,1,49.99
"B. Post_Cross_Sell",139104,1,0,NULL,NULL
"B. Post_Cross_Sell",139105,1,0,NULL,NULL
"B. Post_Cross_Sell",139106,1,1,1,49.99
"B. Post_Cross_Sell",139109,0,0,NULL,NULL
"B. Post_Cross_Sell",139116,1,1,1,49.99
"B. Post_Cross_Sell",139120,0,0,NULL,NULL
"B. Post_Cross_Sell",139122,1,1,1,49.99
"B. Post_Cross_Sell",139127,1,1,2,109.98
"B. Post_Cross_Sell",139134,1,0,NULL,NULL
"B. Post_Cross_Sell",139139,1,0,NULL,NULL
"B. Post_Cross_Sell",139142,0,0,NULL,NULL
"B. Post_Cross_Sell",139145,1,1,1,49.99
"B. Post_Cross_Sell",139148,1,0,NULL,NULL
"B. Post_Cross_Sell",139150,0,0,NULL,NULL
"B. Post_Cross_Sell",139152,1,1,1,49.99
"B. Post_Cross_Sell",139157,1,1,1,49.99
"B. Post_Cross_Sell",139165,0,0,NULL,NULL
"B. Post_Cross_Sell",139169,1,1,1,49.99
"B. Post_Cross_Sell",139188,1,0,NULL,NULL
"B. Post_Cross_Sell",139204,0,0,NULL,NULL
"B. Post_Cross_Sell",139211,1,0,NULL,NULL
"B. Post_Cross_Sell",139214,0,0,NULL,NULL
"B. Post_Cross_Sell",139216,1,0,NULL,NULL
"B. Post_Cross_Sell",139218,1,1,1,49.99
"B. Post_Cross_Sell",139231,1,1,1,49.99
"B. Post_Cross_Sell",139236,0,0,NULL,NULL
"B. Post_Cross_Sell",139245,0,0,NULL,NULL
"B. Post_Cross_Sell",139249,1,1,1,49.99
"B. Post_Cross_Sell",139251,0,0,NULL,NULL
"B. Post_Cross_Sell",139255,0,0,NULL,NULL
"B. Post_Cross_Sell",139258,1,1,1,59.99
"B. Post_Cross_Sell",139276,1,0,NULL,NULL
"B. Post_Cross_Sell",139283,1,0,NULL,NULL
"B. Post_Cross_Sell",139285,0,0,NULL,NULL
"B. Post_Cross_Sell",139288,0,0,NULL,NULL
"B. Post_Cross_Sell",139302,1,1,1,49.99
"B. Post_Cross_Sell",139308,1,0,NULL,NULL
"B. Post_Cross_Sell",139312,1,1,1,49.99
"B. Post_Cross_Sell",139313,1,1,1,49.99
"B. Post_Cross_Sell",139317,1,1,1,49.99
"B. Post_Cross_Sell",139319,0,0,NULL,NULL
"B. Post_Cross_Sell",139325,1,0,NULL,NULL
"B. Post_Cross_Sell",139336,1,1,1,49.99
"B. Post_Cross_Sell",139339,1,0,NULL,NULL
"B. Post_Cross_Sell",139353,1,0,NULL,NULL
"B. Post_Cross_Sell",139367,1,0,NULL,NULL
"B. Post_Cross_Sell",139372,0,0,NULL,NULL
"B. Post_Cross_Sell",139378,1,1,1,59.99
"B. Post_Cross_Sell",139379,1,1,1,59.99
"B. Post_Cross_Sell",139380,1,1,1,49.99
"B. Post_Cross_Sell",139382,1,0,NULL,NULL
"B. Post_Cross_Sell",139384,1,1,1,49.99
"B. Post_Cross_Sell",139396,1,0,NULL,NULL
"B. Post_Cross_Sell",139402,1,0,NULL,NULL
"B. Post_Cross_Sell",139410,1,0,NULL,NULL
"B. Post_Cross_Sell",139426,0,0,NULL,NULL
"B. Post_Cross_Sell",139429,1,0,NULL,NULL
"B. Post_Cross_Sell",139430,1,1,1,49.99
"B. Post_Cross_Sell",139431,0,0,NULL,NULL
"B. Post_Cross_Sell",139436,1,0,NULL,NULL
"B. Post_Cross_Sell",139448,0,0,NULL,NULL
"B. Post_Cross_Sell",139452,1,0,NULL,NULL
"B. Post_Cross_Sell",139461,1,1,1,49.99
"B. Post_Cross_Sell",139470,1,0,NULL,NULL
"B. Post_Cross_Sell",139472,1,1,1,49.99
"B. Post_Cross_Sell",139479,0,0,NULL,NULL
"B. Post_Cross_Sell",139487,1,1,1,49.99
"B. Post_Cross_Sell",139498,0,0,NULL,NULL
"B. Post_Cross_Sell",139500,1,0,NULL,NULL
"B. Post_Cross_Sell",139501,0,0,NULL,NULL
"B. Post_Cross_Sell",139503,1,0,NULL,NULL
"B. Post_Cross_Sell",139508,1,0,NULL,NULL
"B. Post_Cross_Sell",139521,1,0,NULL,NULL
"B. Post_Cross_Sell",139527,1,1,1,49.99
"B. Post_Cross_Sell",139530,1,1,1,49.99
"B. Post_Cross_Sell",139532,0,0,NULL,NULL
"B. Post_Cross_Sell",139534,1,0,NULL,NULL
"B. Post_Cross_Sell",139540,1,1,2,109.98
"B. Post_Cross_Sell",139545,0,0,NULL,NULL
"B. Post_Cross_Sell",139546,0,0,NULL,NULL
"B. Post_Cross_Sell",139556,1,0,NULL,NULL
"B. Post_Cross_Sell",139557,1,0,NULL,NULL
"B. Post_Cross_Sell",139560,1,1,1,49.99
"B. Post_Cross_Sell",139562,1,0,NULL,NULL
"B. Post_Cross_Sell",139563,1,0,NULL,NULL
"B. Post_Cross_Sell",139565,0,0,NULL,NULL
"B. Post_Cross_Sell",139568,1,1,1,49.99
"B. Post_Cross_Sell",139573,1,1,1,49.99
"B. Post_Cross_Sell",139574,1,0,NULL,NULL
"B. Post_Cross_Sell",139581,1,1,1,49.99
"B. Post_Cross_Sell",139584,1,0,NULL,NULL
"B. Post_Cross_Sell",139585,1,0,NULL,NULL
"B. Post_Cross_Sell",139587,1,0,NULL,NULL
"B. Post_Cross_Sell",139611,1,1,1,49.99
"B. Post_Cross_Sell",139615,1,1,1,59.99
"B. Post_Cross_Sell",139622,1,0,NULL,NULL
"B. Post_Cross_Sell",139627,0,0,NULL,NULL
"B. Post_Cross_Sell",139632,1,1,1,59.99
"B. Post_Cross_Sell",139633,1,0,NULL,NULL
"B. Post_Cross_Sell",139636,1,0,NULL,NULL
"B. Post_Cross_Sell",139638,0,0,NULL,NULL
"B. Post_Cross_Sell",139645,1,0,NULL,NULL
"B. Post_Cross_Sell",139650,1,1,1,49.99
"B. Post_Cross_Sell",139664,0,0,NULL,NULL
"B. Post_Cross_Sell",139669,1,0,NULL,NULL
"B. Post_Cross_Sell",139673,1,1,1,49.99
"B. Post_Cross_Sell",139679,1,1,1,49.99
"B. Post_Cross_Sell",139681,1,1,1,49.99
"B. Post_Cross_Sell",139689,0,0,NULL,NULL
"B. Post_Cross_Sell",139705,1,0,NULL,NULL
"B. Post_Cross_Sell",139706,0,0,NULL,NULL
"B. Post_Cross_Sell",139709,0,0,NULL,NULL
"B. Post_Cross_Sell",139717,1,1,1,49.99
"B. Post_Cross_Sell",139723,1,0,NULL,NULL
"B. Post_Cross_Sell",139726,1,0,NULL,NULL
"B. Post_Cross_Sell",139729,1,0,NULL,NULL
"B. Post_Cross_Sell",139732,0,0,NULL,NULL
"B. Post_Cross_Sell",139735,1,1,1,49.99
"B. Post_Cross_Sell",139737,0,0,NULL,NULL
"B. Post_Cross_Sell",139743,0,0,NULL,NULL
"B. Post_Cross_Sell",139747,1,0,NULL,NULL
"B. Post_Cross_Sell",139763,1,1,1,49.99
"B. Post_Cross_Sell",139770,1,1,1,49.99
"B. Post_Cross_Sell",139771,1,0,NULL,NULL
"B. Post_Cross_Sell",139774,1,0,NULL,NULL
"B. Post_Cross_Sell",139775,1,1,1,49.99
"B. Post_Cross_Sell",139794,0,0,NULL,NULL
"B. Post_Cross_Sell",139797,1,1,1,49.99
"B. Post_Cross_Sell",139798,1,0,NULL,NULL
"B. Post_Cross_Sell",139811,1,0,NULL,NULL
"B. Post_Cross_Sell",139815,1,0,NULL,NULL
"B. Post_Cross_Sell",139817,1,1,1,59.99
"B. Post_Cross_Sell",139820,1,0,NULL,NULL
"B. Post_Cross_Sell",139821,0,0,NULL,NULL
"B. Post_Cross_Sell",139829,1,0,NULL,NULL
"B. Post_Cross_Sell",139830,0,0,NULL,NULL
"B. Post_Cross_Sell",139836,1,1,1,49.99
"B. Post_Cross_Sell",139839,0,0,NULL,NULL
"B. Post_Cross_Sell",139847,0,0,NULL,NULL
"B. Post_Cross_Sell",139849,1,1,1,49.99
"B. Post_Cross_Sell",139862,1,1,1,49.99
"B. Post_Cross_Sell",139876,1,0,NULL,NULL
"B. Post_Cross_Sell",139881,0,0,NULL,NULL
"B. Post_Cross_Sell",139886,1,1,1,49.99
"B. Post_Cross_Sell",139890,1,0,NULL,NULL
"B. Post_Cross_Sell",139896,1,1,1,49.99
"B. Post_Cross_Sell",139897,1,1,1,49.99
"B. Post_Cross_Sell",139900,1,0,NULL,NULL
"B. Post_Cross_Sell",139906,1,0,NULL,NULL
"B. Post_Cross_Sell",139923,1,1,1,49.99
"B. Post_Cross_Sell",139931,0,0,NULL,NULL
"B. Post_Cross_Sell",139935,0,0,NULL,NULL
"B. Post_Cross_Sell",139938,0,0,NULL,NULL
"B. Post_Cross_Sell",139939,1,1,1,49.99
"B. Post_Cross_Sell",139945,1,1,1,49.99
"B. Post_Cross_Sell",139946,0,0,NULL,NULL
"B. Post_Cross_Sell",139952,0,0,NULL,NULL
"B. Post_Cross_Sell",139957,0,0,NULL,NULL
"B. Post_Cross_Sell",139960,1,0,NULL,NULL
"B. Post_Cross_Sell",139961,1,0,NULL,NULL
"B. Post_Cross_Sell",139963,1,0,NULL,NULL
"B. Post_Cross_Sell",139966,1,1,1,49.99
"B. Post_Cross_Sell",139968,1,0,NULL,NULL
"B. Post_Cross_Sell",139974,1,0,NULL,NULL
"B. Post_Cross_Sell",139975,0,0,NULL,NULL
"B. Post_Cross_Sell",139978,1,1,1,49.99
"B. Post_Cross_Sell",139983,0,0,NULL,NULL
"B. Post_Cross_Sell",139988,1,0,NULL,NULL
"B. Post_Cross_Sell",139993,0,0,NULL,NULL
"B. Post_Cross_Sell",139995,1,1,1,49.99
"B. Post_Cross_Sell",139996,0,0,NULL,NULL
"B. Post_Cross_Sell",140001,0,0,NULL,NULL
"B. Post_Cross_Sell",140013,0,0,NULL,NULL
"B. Post_Cross_Sell",140018,0,0,NULL,NULL
"B. Post_Cross_Sell",140020,1,1,1,49.99
"B. Post_Cross_Sell",140025,0,0,NULL,NULL
"B. Post_Cross_Sell",140033,1,1,1,49.99
"B. Post_Cross_Sell",140036,1,1,1,49.99
"B. Post_Cross_Sell",140041,0,0,NULL,NULL
"B. Post_Cross_Sell",140047,0,0,NULL,NULL
"B. Post_Cross_Sell",140059,1,0,NULL,NULL
"B. Post_Cross_Sell",140067,1,0,NULL,NULL
"B. Post_Cross_Sell",140072,0,0,NULL,NULL
"B. Post_Cross_Sell",140077,0,0,NULL,NULL
"B. Post_Cross_Sell",140078,1,0,NULL,NULL
"B. Post_Cross_Sell",140079,1,1,1,49.99
"B. Post_Cross_Sell",140083,0,0,NULL,NULL
"B. Post_Cross_Sell",140084,1,1,1,49.99
"B. Post_Cross_Sell",140087,1,0,NULL,NULL
"B. Post_Cross_Sell",140093,1,1,1,49.99
"B. Post_Cross_Sell",140096,0,0,NULL,NULL
"B. Post_Cross_Sell",140101,1,0,NULL,NULL
"B. Post_Cross_Sell",140109,1,0,NULL,NULL
"B. Post_Cross_Sell",140111,1,0,NULL,NULL
"B. Post_Cross_Sell",140117,1,0,NULL,NULL
"B. Post_Cross_Sell",140120,1,0,NULL,NULL
"B. Post_Cross_Sell",140121,1,0,NULL,NULL
"B. Post_Cross_Sell",140123,0,0,NULL,NULL
"B. Post_Cross_Sell",140124,0,0,NULL,NULL
"B. Post_Cross_Sell",140133,0,0,NULL,NULL
"B. Post_Cross_Sell",140141,1,1,1,49.99
"B. Post_Cross_Sell",140146,1,1,1,49.99
"B. Post_Cross_Sell",140149,1,0,NULL,NULL
"B. Post_Cross_Sell",140173,0,0,NULL,NULL
"B. Post_Cross_Sell",140174,1,1,1,49.99
"B. Post_Cross_Sell",140187,1,0,NULL,NULL
"B. Post_Cross_Sell",140192,1,1,2,109.98
"B. Post_Cross_Sell",140194,0,0,NULL,NULL
"B. Post_Cross_Sell",140195,1,1,1,49.99
"B. Post_Cross_Sell",140203,0,0,NULL,NULL
"B. Post_Cross_Sell",140205,1,1,1,49.99
"B. Post_Cross_Sell",140206,1,1,1,49.99
"B. Post_Cross_Sell",140212,1,0,NULL,NULL
"B. Post_Cross_Sell",140214,1,1,1,59.99
"B. Post_Cross_Sell",140215,1,0,NULL,NULL
"B. Post_Cross_Sell",140217,1,0,NULL,NULL
"B. Post_Cross_Sell",140225,1,0,NULL,NULL
"B. Post_Cross_Sell",140232,0,0,NULL,NULL
"B. Post_Cross_Sell",140240,1,1,1,49.99
"B. Post_Cross_Sell",140258,0,0,NULL,NULL
"B. Post_Cross_Sell",140267,1,1,1,49.99
"B. Post_Cross_Sell",140276,0,0,NULL,NULL
"B. Post_Cross_Sell",140279,1,1,1,49.99
"B. Post_Cross_Sell",140282,1,0,NULL,NULL
"B. Post_Cross_Sell",140292,1,1,1,49.99
"B. Post_Cross_Sell",140295,0,0,NULL,NULL
"B. Post_Cross_Sell",140296,0,0,NULL,NULL
"B. Post_Cross_Sell",140299,1,1,1,49.99
"B. Post_Cross_Sell",140305,1,1,1,49.99
"B. Post_Cross_Sell",140306,1,1,1,49.99
"B. Post_Cross_Sell",140310,0,0,NULL,NULL
"B. Post_Cross_Sell",140313,0,0,NULL,NULL
"B. Post_Cross_Sell",140327,1,1,1,49.99
"B. Post_Cross_Sell",140333,1,1,1,49.99
"B. Post_Cross_Sell",140337,1,0,NULL,NULL
"B. Post_Cross_Sell",140342,0,0,NULL,NULL
"B. Post_Cross_Sell",140348,1,0,NULL,NULL
"B. Post_Cross_Sell",140350,1,0,NULL,NULL
"B. Post_Cross_Sell",140351,1,0,NULL,NULL
"B. Post_Cross_Sell",140356,1,0,NULL,NULL
"B. Post_Cross_Sell",140359,1,1,1,49.99
"B. Post_Cross_Sell",140363,1,0,NULL,NULL
"B. Post_Cross_Sell",140369,1,0,NULL,NULL
"B. Post_Cross_Sell",140370,1,0,NULL,NULL
"B. Post_Cross_Sell",140371,1,0,NULL,NULL
"B. Post_Cross_Sell",140382,0,0,NULL,NULL
"B. Post_Cross_Sell",140383,0,0,NULL,NULL
"B. Post_Cross_Sell",140399,1,0,NULL,NULL
"B. Post_Cross_Sell",140407,1,1,1,49.99
"B. Post_Cross_Sell",140410,1,1,1,49.99
"B. Post_Cross_Sell",140420,1,1,1,49.99
"B. Post_Cross_Sell",140424,0,0,NULL,NULL
"B. Post_Cross_Sell",140425,1,0,NULL,NULL
"B. Post_Cross_Sell",140426,0,0,NULL,NULL
"B. Post_Cross_Sell",140428,1,0,NULL,NULL
"B. Post_Cross_Sell",140433,0,0,NULL,NULL
"B. Post_Cross_Sell",140445,1,0,NULL,NULL
"B. Post_Cross_Sell",140447,1,0,NULL,NULL
"B. Post_Cross_Sell",140454,0,0,NULL,NULL
"B. Post_Cross_Sell",140455,1,1,1,49.99
"B. Post_Cross_Sell",140457,0,0,NULL,NULL
"B. Post_Cross_Sell",140459,0,0,NULL,NULL
"B. Post_Cross_Sell",140462,1,1,1,49.99
"B. Post_Cross_Sell",140465,0,0,NULL,NULL
"B. Post_Cross_Sell",140473,1,1,1,49.99
"B. Post_Cross_Sell",140476,0,0,NULL,NULL
"B. Post_Cross_Sell",140484,1,0,NULL,NULL
"B. Post_Cross_Sell",140486,1,1,1,49.99
"B. Post_Cross_Sell",140487,0,0,NULL,NULL
"B. Post_Cross_Sell",140492,1,1,1,49.99
"B. Post_Cross_Sell",140495,0,0,NULL,NULL
"B. Post_Cross_Sell",140500,1,0,NULL,NULL
"B. Post_Cross_Sell",140505,1,1,1,49.99
"B. Post_Cross_Sell",140518,0,0,NULL,NULL
"B. Post_Cross_Sell",140520,1,0,NULL,NULL
"B. Post_Cross_Sell",140524,1,0,NULL,NULL
"B. Post_Cross_Sell",140530,1,1,1,49.99
"B. Post_Cross_Sell",140535,1,1,1,49.99
"B. Post_Cross_Sell",140536,1,1,1,49.99
"B. Post_Cross_Sell",140546,1,1,1,49.99
"B. Post_Cross_Sell",140550,1,0,NULL,NULL
"B. Post_Cross_Sell",140573,1,0,NULL,NULL
"B. Post_Cross_Sell",140575,1,0,NULL,NULL
"B. Post_Cross_Sell",140578,1,0,NULL,NULL
"B. Post_Cross_Sell",140590,0,0,NULL,NULL
"B. Post_Cross_Sell",140592,0,0,NULL,NULL
"B. Post_Cross_Sell",140599,1,1,1,49.99
"B. Post_Cross_Sell",140608,1,0,NULL,NULL
"B. Post_Cross_Sell",140610,1,1,1,49.99
"B. Post_Cross_Sell",140611,1,0,NULL,NULL
"B. Post_Cross_Sell",140617,1,0,NULL,NULL
"B. Post_Cross_Sell",140620,1,1,1,49.99
"B. Post_Cross_Sell",140621,1,0,NULL,NULL
"B. Post_Cross_Sell",140623,0,0,NULL,NULL
"B. Post_Cross_Sell",140632,0,0,NULL,NULL
"B. Post_Cross_Sell",140635,1,0,NULL,NULL
"B. Post_Cross_Sell",140644,0,0,NULL,NULL
"B. Post_Cross_Sell",140653,0,0,NULL,NULL
"B. Post_Cross_Sell",140655,0,0,NULL,NULL
"B. Post_Cross_Sell",140665,1,1,1,49.99
"B. Post_Cross_Sell",140669,1,0,NULL,NULL
"B. Post_Cross_Sell",140673,1,1,1,49.99
"B. Post_Cross_Sell",140682,1,0,NULL,NULL
"B. Post_Cross_Sell",140683,1,1,1,59.99
"B. Post_Cross_Sell",140685,1,1,1,59.99
"B. Post_Cross_Sell",140692,1,0,NULL,NULL
"B. Post_Cross_Sell",140695,1,0,NULL,NULL
"B. Post_Cross_Sell",140697,0,0,NULL,NULL
"B. Post_Cross_Sell",140698,1,1,1,49.99
"B. Post_Cross_Sell",140712,1,1,1,49.99
"B. Post_Cross_Sell",140719,1,1,1,49.99
"B. Post_Cross_Sell",140724,0,0,NULL,NULL
"B. Post_Cross_Sell",140725,1,1,1,49.99
"B. Post_Cross_Sell",140726,1,1,1,49.99
"B. Post_Cross_Sell",140748,0,0,NULL,NULL
"B. Post_Cross_Sell",140758,1,0,NULL,NULL
"B. Post_Cross_Sell",140762,1,0,NULL,NULL
"B. Post_Cross_Sell",140764,1,1,1,49.99
"B. Post_Cross_Sell",140769,1,1,2,109.98
"B. Post_Cross_Sell",140770,1,1,1,49.99
"B. Post_Cross_Sell",140772,1,0,NULL,NULL
"B. Post_Cross_Sell",140773,0,0,NULL,NULL
"B. Post_Cross_Sell",140777,1,0,NULL,NULL
"B. Post_Cross_Sell",140782,1,0,NULL,NULL
"B. Post_Cross_Sell",140793,1,1,1,59.99
"B. Post_Cross_Sell",140807,1,0,NULL,NULL
"B. Post_Cross_Sell",140811,1,0,NULL,NULL
"B. Post_Cross_Sell",140812,0,0,NULL,NULL
"B. Post_Cross_Sell",140814,1,1,1,59.99
"B. Post_Cross_Sell",140815,1,0,NULL,NULL
